date,state,cases_new,checkins,unique_ind,unique_loc
2021-06-30,Sarawak,376,-66.6520266802355,-63.093649421694444,-50.25433661509611
2021-06-30,Selangor,2836,20.437701976204757,51.30990493705227,58.984997655883745
2021-06-30,Terengganu,20,-90.9853143758634,-87.8115148713228,-77.57969995311768
2021-06-30,Kuala Lumpur,625,-14.491196458993006,9.570106155839465,-14.35654008438818
2021-06-30,Labuan,132,-98.85863368446735,-98.84246901332203,-98.99906235349273
2021-06-30,Putrajaya,11,-96.05751014034354,-93.66819375629639,-97.73909985935303
2021-07-01,Johor,270,-42.38615936880152,-29.027705996123622,-6.699484294420999
2021-07-01,Kedah,250,-79.08180344554083,-71.48670300928757,-59.3553680262541
2021-07-01,Kelantan,108,-91.86404513739458,-88.625016310571,-74.89451476793249
2021-07-01,Melaka,311,-86.66225855247606,-82.78796121439909,-77.16244725738397
2021-07-01,Negeri Sembilan,692,-83.72557582603442,-78.9421755763551,-73.93811533052039
2021-07-01,Pahang,195,-80.29114277136739,-77.22720633902888,-63.40834505391467
2021-07-01,Perak,149,-66.72909038987356,-60.852653623433795,-42.714486638537274
2021-07-01,Perlis,1,-93.87988699348882,-91.22121631377348,-89.51359587435536
2021-07-01,Penang,174,-63.04180326317423,-56.910997600514854,-47.14721050164088
2021-07-01,Sabah,232,-63.4970290130084,-64.75465323981598,-40.12423816221285
2021-07-01,Sarawak,544,-66.29945122846709,-62.91240192790097,-50.37388654477262
2021-07-01,Selangor,2885,18.83638495768334,49.952115911179185,58.917018284106895
2021-07-01,Terengganu,50,-90.65069927234339,-87.55933555758986,-77.4367088607595
2021-07-01,Kuala Lumpur,988,-15.661713801298038,8.465450377877183,-14.580403187998126
2021-07-01,Labuan,129,-98.862584961082,-98.83306594785455,-98.92053445850915
2021-07-01,Putrajaya,10,-96.07875861388663,-93.69067934763167,-97.71448663853727
2021-07-02,Johor,517,-43.48298402067816,-30.269319466764422,-11.26230661040788
2021-07-02,Kedah,257,-81.48321253157049,-73.82895210671253,-68.81153305203938
2021-07-02,Kelantan,129,-94.09137700193986,-91.22169328086241,-85.5309423347398
2021-07-02,Melaka,202,-86.43338845318158,-82.51629438817558,-77.16596343178621
2021-07-02,Negeri Sembilan,606,-83.18958377169248,-78.40831312753112,-73.85724331926863
2021-07-02,Pahang,329,-78.70148616355495,-76.07921469412953,-63.632208157524616
2021-07-02,Perak,182,-65.65622207942978,-59.9159583989305,-42.52812939521801
2021-07-02,Perlis,0,-93.83918608122747,-91.22639481359616,-89.80309423347398
2021-07-02,Penang,351,-63.07335821348139,-56.90854462691463,-47.26793248945148
2021-07-02,Sabah,230,-63.31817157575944,-64.77427702861769,-39.87810595405532
2021-07-02,Sarawak,440,-64.63278617362656,-61.70049669308497,-49.26629160806376
2021-07-02,Selangor,2907,46.58139277527032,70.68110559608452,62.48359118612284
2021-07-02,Terengganu,44,-93.56295592516724,-90.64517634665695,-87.57969995311767
2021-07-02,Kuala Lumpur,637,-0.551976764283002,21.829386828145015,-12.85513361462729
2021-07-02,Labuan,131,-98.90276087854839,-98.86781640719089,-98.92053445850915
2021-07-02,Putrajaya,20,-95.34288169919263,-92.27606310002034,-97.68635724331926
2021-07-03,Johor,414,-44.079792577319644,-31.97911020426797,-15.768870135958746
2021-07-03,Kedah,145,-80.64871948934032,-73.63094262665095,-63.4493670886076
2021-07-03,Kelantan,89,-92.66496614405277,-89.73478245020038,-77.76840131270511
2021-07-03,Melaka,345,-87.52239344574393,-84.03795567817394,-79.5745428973277
2021-07-03,Negeri Sembilan,699,-84.7661155096311,-80.67295286577159,-77.36872948898265
2021-07-03,Pahang,200,-83.75088610141214,-80.53619958755974,-69.50187529301452
2021-07-03,Perak,101,-68.6368385808175,-62.81475995098141,-48.07548054383497
2021-07-03,Perlis,2,-94.57415116285657,-92.40102847732004,-90.91772151898734
2021-07-03,Penang,142,-65.79675489664719,-60.04617041420843,-53.82676980778247
2021-07-03,Sabah,322,-62.777067729992964,-65.69618627336415,-45.61533052039381
2021-07-03,Sarawak,361,-67.06116341333379,-64.0678887699121,-56.96436943272386
2021-07-03,Selangor,3047,-10.551442098531293,14.205476740529566,5.426629160806384
2021-07-03,Terengganu,51,-91.42887971498861,-88.56709887834376,-80.90600093764651
2021-07-03,Kuala Lumpur,616,-34.87696539745491,-13.937489374706368,-40.485232067510545
2021-07-03,Labuan,108,-99.02997540675699,-98.99993629082455,-99.20417252695734
2021-07-03,Putrajaya,16,-97.01311119237785,-95.27318801054643,-98.87482419127988
2021-07-04,Johor,500,-47.204064233389474,-35.249264704128805,-25.852086263478668
2021-07-04,Kedah,332,-79.7356982783072,-72.64123591712084,-62.030004688232545
2021-07-04,Kelantan,124,-91.81853637806367,-88.50815937378309,-73.99203000468823
2021-07-04,Melaka,290,-89.83734417843634,-86.37291399295384,-85.17463666197843
2021-07-04,Negeri Sembilan,531,-87.19758745549807,-83.01888142359685,-83.27004219409282
2021-07-04,Pahang,95,-85.87656239487151,-82.28462465926664,-76.37834036568213
2021-07-04,Perak,384,-72.80109729438406,-66.34029625788656,-61.05602437880919
2021-07-04,Perlis,0,-95.56437424005276,-93.70566974185519,-93.29582747304266
2021-07-04,Penang,173,-71.541662412597,-65.07837761688845,-65.74777308954525
2021-07-04,Sabah,228,-68.17752339784369,-69.77071169962792,-59.322550398499764
2021-07-04,Sarawak,365,-70.6139137160002,-67.24476213480929,-70.64814814814815
2021-07-04,Selangor,2262,-19.341872051308016,6.284075465732819,-15.378574777308952
2021-07-04,Terengganu,54,-90.47521285430413,-87.31860345399124,-76.69596812001875
2021-07-04,Kuala Lumpur,616,-40.50109647926057,-19.418863298847477,-52.293717768401315
2021-07-04,Labuan,75,-99.2272352931343,-99.17205327177278,-99.55813408345054
2021-07-04,Putrajaya,16,-97.12192327145809,-95.38956798024539,-99.03422409751524
2021-07-05,Johor,324,-41.96961744596387,-28.646677430223978,-5.468823253633381
2021-07-05,Kedah,273,-79.77054135390908,-72.11275638258621,-59.49835911861228
2021-07-05,Kelantan,114,-91.56645598257128,-88.282417664408,-72.7402719174871
2021-07-05,Melaka,206,-87.94291427650121,-83.7999491007978,-77.98288795124239
2021-07-05,Negeri Sembilan,523,-83.77995423426954,-79.23039997438005,-74.1139240506329
2021-07-05,Pahang,312,-80.21358169823934,-77.40559203028877,-62.43084857008907
2021-07-05,Perak,249,-62.79254126079158,-58.24548337718591,-36.95147679324895
2021-07-05,Perlis,0,-93.48959481039883,-90.96447174361792,-88.9170182841069
2021-07-05,Penang,157,-63.19590305114541,-57.0933353047973,-47.15072667604313
2021-07-05,Sabah,263,-58.340170930015844,-62.12935824418875,-37.034692920768876
2021-07-05,Sarawak,424,-66.14930271711056,-62.315307270715955,-49.184247538677916
2021-07-05,Selangor,2610,-4.759008737985737,23.10561448181103,22.759024847632435
2021-07-05,Terengganu,17,-90.13601095415456,-87.10451336921716,-75.14299109235819
2021-07-05,Kuala Lumpur,819,-27.878950568562455,-5.430645067325612,-26.288091889357712
2021-07-05,Labuan,71,-98.81818145395098,-98.78979821907303,-98.77871542428505
2021-07-05,Putrajaya,25,-96.49212293664957,-94.55957710735132,-97.82817627754336
2021-07-06,Johor,313,-40.623696579534574,-27.64163963569254,-4.112751992498831
2021-07-06,Kedah,337,-81.1608380961644,-73.37412991833983,-60.807548054383496
2021-07-06,Kelantan,118,-91.79209321918106,-88.48458357195884,-72.65353961556494
2021-07-06,Melaka,230,-86.37834689362653,-82.65461484396532,-76.62798874824192
2021-07-06,Negeri Sembilan,698,-83.57752729385768,-79.08029161767817,-73.7248007501172
2021-07-06,Pahang,180,-80.1716926398631,-77.24117466091899,-61.536568213783404
2021-07-06,Perak,94,-63.54325618626926,-58.42543624602372,-35.9915611814346
2021-07-06,Perlis,2,-94.36014670565075,-91.57648865687091,-89.58040318799813
2021-07-06,Penang,185,-65.330338468289,-58.15015809755544,-47.57969995311767
2021-07-06,Sabah,225,-58.54093999212784,-62.213508866307144,-36.69010782934834
2021-07-06,Sarawak,286,-65.95881250045764,-62.19395321566101,-48.80684481950305
2021-07-06,Selangor,3260,-0.7285684345221699,27.121813646914216,27.297233942803565
2021-07-06,Terengganu,61,-90.2614847101483,-87.17210641953412,-75.04805438349742
2021-07-06,Kuala Lumpur,1550,-24.28624539886963,-2.6243751305271568,-23.918190342240976
2021-07-06,Labuan,82,-98.83307472734464,-98.78107653516116,-98.72245663384905
2021-07-06,Putrajaya,33,-96.46402189946708,-94.51113087874712,-97.84810126582279
2021-07-07,Johor,224,-39.83355178182543,-26.79338773710801,-2.7203469292076843
2021-07-07,Kedah,198,-78.96265725839152,-71.33557258025228,-58.39310829817159
2021-07-07,Kelantan,123,-91.37850784597813,-88.06567019156701,-72.15072667604313
2021-07-07,Melaka,358,-86.63512461096849,-82.81610227264598,-76.41115799343648
2021-07-07,Negeri Sembilan,788,-83.23302018314858,-78.67480145393196,-73.4774964838256
2021-07-07,Pahang,258,-79.72309840322833,-76.87418255506499,-60.85325832161275
2021-07-07,Perak,187,-61.99443864724314,-57.242830418099125,-34.68354430379746
2021-07-07,Perlis,2,-93.58677411007511,-90.95145735590569,-88.86310360993906
2021-07-07,Penang,140,-64.00469897972788,-58.12126751959739,-48.38373183309892
2021-07-07,Sabah,244,-58.275651832846634,-61.99826043288852,-36.132208157524616
2021-07-07,Sarawak,289,-66.77462678050948,-62.47747608095222,-49.030707923112985
2021-07-07,Selangor,3119,-1.0535954752080134,27.202148532321168,28.82794186591655
2021-07-07,Terengganu,43,-89.99271500643741,-86.88497223199816,-74.80543834974215
2021-07-07,Kuala Lumpur,1005,-23.54033832046152,-1.3850102190198776,-22.993436474449137
2021-07-07,Labuan,93,-98.79198697681333,-98.76376944364856,-98.73652133145804
2021-07-07,Putrajaya,26,-96.4382142605994,-94.45096488738636,-97.82934833567745
2021-07-08,Johor,336,-40.24851872027821,-27.362954579446196,-3.1446319737458928
2021-07-08,Kedah,360,-79.9108254893815,-72.27703747564487,-58.495077355836855
2021-07-08,Kelantan,135,-91.44706111367698,-88.1687632209315,-72.44725738396625
2021-07-08,Melaka,183,-86.6552125697017,-82.77249385308664,-76.43811533052039
2021-07-08,Negeri Sembilan,897,-81.28973813397783,-77.19906528078201,-73.31223628691983
2021-07-08,Pahang,152,-80.01054686911755,-77.05386287128056,-60.820440693858416
2021-07-08,Perak,543,-62.87612595840908,-57.82513909552731,-34.46085325832161
2021-07-08,Perlis,1,-93.3894589610878,-90.56279731658316,-88.43999062353492
2021-07-08,Penang,237,-59.70427319513352,-54.47601247337075,-41.78152836380684
2021-07-08,Sabah,279,-59.08237541355429,-62.3839905315219,-36.297468354430386
2021-07-08,Sarawak,281,-65.92590361620559,-61.9122019424144,-49.010782934833564
2021-07-08,Selangor,4152,-3.624743667837449,25.899415136141734,27.979371776840132
2021-07-08,Terengganu,68,-89.88583711870699,-86.8316881943491,-74.74214721050164
2021-07-08,Kuala Lumpur,1133,-28.323897472937553,-4.804932384804783,-24.147913736521332
2021-07-08,Labuan,64,-98.7900251541585,-98.73998922735761,-98.77168307548054
2021-07-08,Putrajaya,47,-96.59632058779522,-94.63098589437973,-97.8328645100797
2021-07-09,Johor,315,-43.07506306499974,-30.119074833751412,-9.362400375058598
2021-07-09,Kedah,417,-83.13843822614206,-75.53942422577168,-69.15846225972808
2021-07-09,Kelantan,151,-94.39037535331805,-91.63938017445412,-85.41608063759962
2021-07-09,Melaka,222,-86.86294472067306,-83.07121152706806,-76.755743084857
2021-07-09,Negeri Sembilan,899,-86.2302707301448,-81.95047514439327,-77.49062353492732
2021-07-09,Pahang,214,-80.04179787506975,-77.00943679385448,-61.87529301453352
2021-07-09,Perak,241,-63.010828570272004,-57.607028859575095,-35.75597749648382
2021-07-09,Perlis,1,-93.7005321927499,-90.80325686755953,-89.24636661978434
2021-07-09,Penang,142,-61.0070892257667,-55.15603126587406,-42.720346929207686
2021-07-09,Sabah,323,-59.19991898501375,-62.193135557794264,-36.233005157055786
2021-07-09,Sarawak,406,-65.765227577645,-61.68966272635069,-48.943975621190816
2021-07-09,Selangor,4400,2.3856177952235713,31.624382966415055,28.80450070323488
2021-07-09,Terengganu,82,-92.99557470834812,-89.96447617259804,-86.95264885138303
2021-07-09,Kuala Lumpur,1271,-22.025258604837383,-1.1656053581119985,-22.849273323956865
2021-07-09,Labuan,80,-98.76609644403065,-98.72990478033451,-98.7822315986873
2021-07-09,Putrajaya,16,-96.43119590913003,-94.31789106957484,-97.83169245194561
2021-07-10,Johor,399,-47.57114612028156,-34.02243721324483,-15.273089545241447
2021-07-10,Kedah,364,-82.01033493700822,-74.71583833950041,-64.30379746835443
2021-07-10,Kelantan,89,-92.02466591334519,-89.03984140162912,-75.69034224097516
2021-07-10,Melaka,835,-87.96076409952963,-84.37823762704785,-79.34013127051102
2021-07-10,Negeri Sembilan,638,-86.87435644963703,-82.70101692790269,-79.93905297702766
2021-07-10,Pahang,247,-82.30587937526172,-79.16505548319662,-66.41350210970465
2021-07-10,Perak,145,-66.09229933490067,-60.599997342611935,-42.136661978434134
2021-07-10,Perlis,4,-94.86941928806009,-92.8366357058244,-91.05368026254102
2021-07-10,Penang,180,-66.14797641447068,-60.77708840891616,-55.216830754805436
2021-07-10,Sabah,251,-61.24803420534508,-64.1345278860512,-42.781293952180036
2021-07-10,Sarawak,352,-67.84907007533813,-64.03320644873132,-56.711204875761844
2021-07-10,Selangor,4277,-5.820299531635564,22.403041959816882,9.016643225503994
2021-07-10,Terengganu,50,-90.54326875851302,-87.72416175589302,-78.67791842475387
2021-07-10,Kuala Lumpur,1398,-33.8355138807933,-11.991054822937897,-37.91959681200188
2021-07-10,Labuan,85,-98.93865394374018,-98.8836925974367,-99.13033286451008
2021-07-10,Putrajaya,39,-96.86072454531651,-94.88098478713471,-98.80801687763713
2021-07-11,Johor,392,-51.19090233756695,-38.01247132661242,-26.52719174871073
2021-07-11,Kedah,382,-82.39189562771901,-75.04174313755084,-64.31317393342711
2021-07-11,Kelantan,150,-91.39121824627699,-88.06648784943376,-72.15424285044539
2021-07-11,Melaka,278,-91.18005981348593,-87.66542666579905,-85.79465541490859
2021-07-11,Negeri Sembilan,541,-89.05424536350156,-84.90923827333825,-84.68588842006564
2021-07-11,Pahang,300,-86.02419645747328,-82.1439875061878,-75.27894983591186
2021-07-11,Perak,207,-72.81466426513785,-66.31106498915071,-59.21940928270042
2021-07-11,Perlis,1,-95.98555822213,-94.16751016025073,-93.27121425222691
2021-07-11,Penang,243,-75.87579838928833,-68.39227681261973,-65.86497890295358
2021-07-11,Sabah,271,-65.46879893763158,-67.59948937266222,-57.43905297702766
2021-07-11,Sarawak,270,-72.5776152995641,-68.20094487180317,-71.3748241912799
2021-07-11,Selangor,4682,-15.345445884296394,11.76183806762916,-13.606422878574776
2021-07-11,Terengganu,38,-90.26905568771762,-87.07977921874834,-75.16057196436942
2021-07-11,Kuala Lumpur,1247,-39.2672481859012,-18.63820445057991,-51.45921237693389
2021-07-11,Labuan,54,-99.1713371631243,-99.0947846033661,-99.54992967651195
2021-07-11,Putrajaya,49,-97.03350309546602,-95.09650577317558,-99.0295358649789
2021-07-12,Johor,407,-46.197897893209706,-31.604009657902164,-6.507266760431318
2021-07-12,Kedah,415,-79.42059087611545,-71.65159734574628,-59.23699015471166
2021-07-12,Kelantan,133,-91.6163581193968,-88.20548968677912,-72.17533989685889
2021-07-12,Melaka,411,-87.17993105160464,-83.32386780788991,-77.23863103609939
2021-07-12,Negeri Sembilan,794,-85.6806011798291,-81.23298036633116,-77.1390060947023
2021-07-12,Pahang,314,-79.80179235986127,-76.74315288192032,-61.210736052508196
2021-07-12,Perak,168,-62.58718540205,-57.55728800601523,-36.583450539146746
2021-07-12,Perlis,0,-93.39177999070759,-90.6014316507865,-88.67909048288796
2021-07-12,Penang,231,-58.98063694855341,-54.011787219530575,-42.74496015002344
2021-07-12,Sabah,298,-57.45229420653046,-61.22121290686571,-34.95194561650258
2021-07-12,Sarawak,235,-69.05863045160467,-63.725085709282425,-50.529770276605724
2021-07-12,Selangor,4308,-0.7594878648143899,29.291741348924248,26.841303328645093
2021-07-12,Terengganu,140,-90.16471988004697,-86.98397697202894,-74.59095171120488
2021-07-12,Kuala Lumpur,609,-25.429877481412078,-3.4164811889290436,-24.28973277074543
2021-07-12,Labuan,66,-98.78245417658918,-98.7209105438004,-98.73534927332396
2021-07-12,Putrajaya,45,-96.37634776870995,-94.25418189412488,-97.8047351148617
2021-07-13,Johor,406,-47.77056124844867,-32.76188133535795,-7.768401312705109
2021-07-13,Kedah,497,-79.95456584519258,-72.13960281587741,-59.082278481012665
2021-07-13,Kelantan,211,-92.31272226794435,-88.83753921776716,-72.85161744022504
2021-07-13,Melaka,323,-87.52457631883873,-83.53318822177471,-76.99484294421003
2021-07-13,Negeri Sembilan,1033,-86.00607032139492,-81.38315686118861,-77.09329582747304
2021-07-13,Pahang,321,-80.23499595961243,-76.89482841620013,-60.807548054383496
2021-07-13,Perak,329,-65.16369406784894,-59.21263635722518,-36.111111111111114
2021-07-13,Perlis,0,-93.48495275115923,-90.52218697586854,-88.54547585560243
2021-07-13,Penang,234,-60.65437561747331,-54.51689536670763,-41.8342709798406
2021-07-13,Sabah,239,-58.605984084092015,-61.68993527897294,-34.4831223628692
2021-07-13,Sarawak,472,-67.37494451288566,-62.591948182295454,-49.02836380684482
2021-07-13,Selangor,5263,-0.7479379793254304,29.435104028225556,29.327238631036103
2021-07-13,Terengganu,93,-90.89291529195168,-87.60178562850464,-75.40084388185655
2021-07-13,Kuala Lumpur,1521,-25.792565990809546,-4.36039905792186,-23.367323019221754
2021-07-13,Labuan,60,-98.77245164418008,-98.71832129388906,-98.72948898265354
2021-07-13,Putrajaya,77,-96.50262283254862,-94.50302243823532,-97.8469292076887
2021-07-14,Johor,396,-41.62607743092968,-27.683749015829516,-4.008438818565397
2021-07-14,Kedah,504,-78.70237036531486,-70.99951519702319,-58.43647444913267
2021-07-14,Kelantan,236,-91.23930133140061,-87.806200095189,-72.20815752461323
2021-07-14,Melaka,526,-86.95548196110977,-83.04981614622176,-76.769807782466
2021-07-14,Negeri Sembilan,1537,-85.06456123490933,-80.43038103197281,-76.61861228316924
2021-07-14,Pahang,400,-79.05779184149799,-76.11178473248789,-60.30121894045944
2021-07-14,Perak,164,-61.47571615852466,-56.71312439676439,-34.45850914205345
2021-07-14,Perlis,3,-93.14912187021935,-90.22415068344274,-88.37201125175808
2021-07-14,Penang,210,-58.76210095732801,-53.1231293946981,-40.61181434599156
2021-07-14,Sabah,286,-56.91146667381397,-60.82096938109773,-34.12095639943741
2021-07-14,Sarawak,289,-60.00672545963639,-59.296855117499135,-41.15330520393812
2021-07-14,Selangor,5051,3.136968240716187,33.304806158871614,30.371542428504462
2021-07-14,Terengganu,189,-89.87500564714796,-86.66965566042396,-74.91092358180967
2021-07-14,Kuala Lumpur,1749,-22.531353587172,-0.30713273619324966,-22.74027191748711
